"Type","ID","Name","Description","URL","Tags","Sponsors » Abbreviation","Year","Standard Status","Technical Committees","Keywords","Priority"
"Conference",13203,"2007 iREP Symposium - Bulk Power System Dynamics and Control - VII Revitalizing Operational Reliability","iREP is dedicated to the discussion, research and innovation for solutions of the complex problems facing the electric power industry, including but not limited to reactive power management, Load dynamics, Wide area protection and emergency control, GPS synchronized measurement applications, Control center technologies, Operational reliability, Reliabilty analysis under utility restructuring, Dynamic security assessment and control, Stability assessment, Control center applications, Power system restoration","http://www.ap-concepts.com/irep2007/",,"AGC, PE, ",2007,,,,"Yes"
"Conference",13275,"2007 Visions of the Energy Future","The conference objective is to focus student and faculty attention on  the most important technological, market, environmental, and policy  problems facing the energy sector. Featured speakers from the petroleum,  nuclear, coal, hydrogen, and alternative energy sectors will address the  key strengths and weaknesses among these alternatives.","http://ww2.lafayette.edu/~policystudies/energy_conference.php",,", PE",2007,,,,"Yes"
"Conference",13339,"2007 Plug-In Hybrids: Accelerating Progress","Symposium will cover Plug-in Hybrids on road today, fuel ecobomy, efficiency and economics of plug-in hybrids, electric grid and plug-ins, technology challenges and legislative needs.","http://www.ieeeusa.org/policy/phev/default.asp",,"SIT, IA, CIS, PEL, PE, NTDC",2007,,,,"Yes"
"Conference",13438,"INTELEC 2007 - 2007 International Telecommunications Energy Conference","INTELEC is an international forum for the exchange of ideas and information on powering communications systems, components and energy storage.","http://www.intelec.org/2007/index.html",,"INTELEC, PEL",2007,,,,"Yes"
"Conference",13448,"2007 IEEE Workshop on Advanced Robotics and its Social Impacts (ARSO)",,"http://arso.cn.nctu.edu.tw/",,"CIAE, ITRI, RA, NCTU, CCU, PMC, CACS",2007,,,,"Yes"
"Conference",13701,"2007 7th International Conference on Power Electronics (ICPE)","- Power Semiconductor Devices  - DC-DC Converters  - Inverters and Inverter Control Techniques  - Motor Drives  - Rectifiers and AC-AC Converters  - Renewable Energy  - Power Quality and Utility Applications  - Automotive Applications and Traction Drives  - Energy Storage  - Control Techniques Applied to Power Electronics  - Modeling, Analysis, and Simulation  - Consumer Applications  - Other Power Applications","http://www.icpe.or.kr",,"PEL, ",2007,,,,"Yes"
"Conference",10582,"2008 IEEE/PES Transmission & Distribution Conference & Exposition",,"http://www.ieeet-d.org",,"PE",2008,,,,"Yes"
"Conference",11426,"2008 International Conference on Electric Utility Deregulation and Restructuring and Power Technologies (DRPT)","DRPT2008 provides a forum for network operators, regulators, consultants, academics, researchers, decision makers, and suppliers to meet and discuss present and future developments of power market, generation, distribution, transmission, and management issues.  The following topics are included: energy trading & risk management, surviving new markets, design of transmission and distribution networks, innovative control techniques for power generation, and etc.","http://drpt2008.com/drpt/",,"IET, PE, ",2008,,,,"Yes"
"Conference",12114,"2008 IEEE Power Electronics Specialists Conference - PESC 2008",,"http://www.pesc08.org",,", NTUA, PEL",2008,,,,"Yes"
"Conference",12175,"2008 IEEE Power & Energy Society General Meeting","This meeting has paper and panel sessions on all areas of interest to electric power engineers.","http://ewh.ieee.org/cmte/PESGM08/",,"PES",2008,,,,"Yes"
"Conference",12236,"2008 IEEE Power Engineering Society Joint Technical Committee Meeting",,"http://www.pestechnical.org/",,"PE",2008,,,,"Yes"
"Conference",12383,"2008 13th International Power Electronics and Motion Control Conference (EPE/PEMC 2008)",,"http://www.epe-pemc2008.put.poznan.pl/",,", , , IE, PEL",2008,,,,"Yes"
"Conference",12829,"2008 IET 4th International Conference on Power Electronics, Machines & Drives (PEMD 2008)","The main topic areas are energy technologies; future technologies; transport and industrial applications. Although the emphasis has been placed on these application areas, the scope also covers all technical aspects of power electronics from device level to grid interfacing issues, electrical machines (motors, generators and actuators), linked to electronic control to produce complete variable speed electrical drive systems.","http://www.theiet.org/events/conferences",,"IA, IE, PEL, IET, PE",2008,,,,"Yes"
"Conference",12841,"2008 International Conference on Electrical Machines (ICEM)","The scope of the Conference includes: advances in analysis, manufacturing and measurements of electrical machines and drives. The topics are related to new developments in the following: All types of conventional machines- Transformers, Coils, New materials and new technologies - Small machines, servos and actuators - Permanent magnet electronics regulation","http://www.apdee.org/conferences/icem08",,"IA, , IE, PEL, , , PES, ",2008,,,,"Yes"
"Conference",12874,"2008 Joint International Conference on Power System Technology (POWERCON) and IEEE Power India Conference","State-of-the-art lectures and tutorials by experts, and papers by practicing Engineers and Researchers will be presented in the areas of Power System Analysis , Computing and Economics, Modelling and Dynamic Performance, FACTS and HVDC, Restructured Energy Systems, Control and Operation, Communication and Control, Relaying and Protection, Energy Management System and Distribution Automation, Applications of Power Electronics and Power Quality, Distributed Generation & Renewable Energy Sources","http://ewh.ieee.org/r10/delhi/powercon.htm",,", , PES",2008,,,,"Yes"
"Conference",12943,"2008 11th International Conference on Optimization of Electrical and Electronic Equipment (OPTIM)","The purpose of the OPTIM Conference is to bring together researchers, engineers and practitioners from all over the world, interested in the optimization of electrical and electronic equipment. Five simultaneous tracks will be held: Electrotechnics; Power electronics, electrical machines and drives; Industrial automation and control; Applied electronics, Electrical engineering education.","http://www.info-optim.ro/",,", , IA, IE, PEL, IET",2008,,,,"Yes"
"Conference",12960,"2008 IEEE International Professional Communication Conference (IPCC 2008)","Examining the information economy and the role technology and communication practices play in that economy as well as how the information economy shapes and is shaped by technology, society, public policy, and legal practices.","http://ewh.ieee.org/soc/pcs/index.php?q=node/2",,"PC",2008,,,,"Yes"
"Conference",12972,"2008 IEEE Applied Power Electronics Conference and Exposition - APEC 2008",,"http://www.apec-conf.org/",,"IA, , PEL",2008,,,,"Yes"
"Conference",13010,"2008 International Symposium on Power Semiconductor Devices & IC's (ISPSD)","ISPSD is the premier forum for technical discussions in all areas of power semiconductor devices, power integrated circuits, their hybrid technologies, and applications.","http://www.ecse.rpi.edu/conf/ispsd08",,"ED, IEEJ, PEL",2008,,,,"Yes"
"Conference",13047,"2008 IEEE IAS Electrical Safety Workshop",,"http://www.ewh.ieee.org/cmte/ias-esw/annual.htm",,"IA, PE",2008,,,,"Yes"
"Conference",13087,"2008 17th International Conference on Gas Discharges and their Applications (GD)",,"http://gd2008.cf.ac.uk/",,", IET, , PES, ",2008,,,,"Yes"
"Conference",13088,"2008 13th International Conference on Harmonics and Quality of Power (ICHQP XIII) Formerly - ICHPS","The International Conference on Harmonics and Quality of Power - ICHQP, is a well established IEEE technical conference that is held biennially.  The ICHQP commenced in 1984.  The Conference is one of the premier international conferences in the field and aims to provide a forum for electrical engineers and scientists in universities and research centres, utilities and industry to present their work and share information covering all aspects in the area of harmonics and power quality.","http://www.ichqp2008.org.au/",,", PES",2008,,,,"Yes"
"Conference",13299,"2008 IEEE International Conference on RFID (IEEE RFID 2008)","IEEE RFID 2008 is a highly selective conference focusing on wireless identification and sensing systems, security features and approaches appropriate for these systems, technical and policy-related research and solutions on the technologies, design, manufacture, deployment, and application of RFID systems and their supporting information systems and application infrastructures. This conference is ideal for addressing the challenges facing the design, manufacture, deployment, use, and fundamental limits.","http://www.ieee-rfid.org/2008/",,"CAS, IM, COM, , MTT, PC, SMC, , ED, VT, SIT, EMB, , IE, R, NTDC, ITS, AP, , ",2008,,,,"Yes"
"Conference",13415,"2008 9th International Conference on Developments in Power System Protection (DPSP)","The conference organising committee welcomes contributions in the general area of Power System Protection and Control. These can range from research concepts and ideas to technical issues and industrial applications.    Contributions are encouraged from, but not limited to the following areas:     Relay design and protection principles  Impact of utility changes on protection  Functional integration of protection and control","http://conferences.theiet.org/dpsp/",,"IET, PE",2008,,,,"Yes"
"Conference",13502,"2008 5th International Conference on the European Electricity Market (EEM 2008)","The International Conference on the European Electricity Market - EEM is a premier forum for sharing information about the role of policy makers, the view of market players, the new technological developments and contribution from the latest academic research on the electricity and gas markets policies and experiences, climate change impact on the sector, new technologies and trends.","http://www.eem08.org",,"ISEL, PES",2008,,,,"Yes"
"Conference",13583,"2008 10th International Conference on Probabilistic Methods Applied to Power Systems (PMAPS)","The overall theme of the PMAPS conference is power engineering decision problems under uncertainty. The conference topics therefore include different probabilistic methods with applications to power system planning, operation, control, maintenance, condition monitoring, diagnostics, among others.","http://pmaps2008.uprm.edu/",,", PES",2008,,,,"Yes"
"Conference",13609,"2008 IEEE International Conference On Sustainable Energy Technologies (ICSET)","In the light of concerns on the depletion and rising costs of non-renewable energy resources, the energy security and access, and the environmental impacts of energy usage, and at the same time with distributed and clean energy resources becoming widespread and important, it is timely for the Industry Applications / Power Electronics Joint Chapter of the IEEE Singapore Section to launch the inaugural First IEEE International Conference on Sustainable Energy Technologies.","http://www.ieee-icset.org/",,", IA, , , , IE, , , , PEL, PES",2008,,,,"Yes"
"Conference",13652,"INTELEC 2008 - 2008 IEEE International Telecommunications Energy Conference","Telecom energy systems and related products.","http://www.intelec.org",,"PEL",2008,,,,"Yes"
"Conference",13662,"2008 IEEE Vehicle Power and Propulsion Conference (VPPC)","The IEEE Vehicle Power and Propulsion Conference (VPPC) is a top-level international conference in the field of electric/hybrid vehicles, co-sponsored by IEEE Power Electronics Society and IEEE Vehicular Technology Society. It addresses the state-of-the-art and recent achievements in vehicular power and propulsion systems, automotive energy storage systems, electric/hybrid vehicles, and vehicular electronics.","http://www.vppc2008.com",,"VT, PEL",2008,,,,"Yes"
"Conference",13723,"2008 43rd International Universities Power Engineering Conference (UPEC)","Its aim will be to provide a professional forum for engineers and research scientists from the universities, consultants, and in the manufacturing and supply industries opportunities to present their work and explore potential trends and recent developments, current practices in Power Engineering and related fields.","http://www.upec2008.org",,", , , , , IET, PES, ",2008,,,,"Yes"
