"Type","ID","Name","Description","URL","Tags","Societies","Year","Standard Status","Technical Committees","Keywords"
"Conference",14240,"2008 Systemics and Informatics World Congress -- A Network of Knowledge (SIWN)","SIWN 2008 comprises an spectrum of thematic Conferences on Adaptive Business Systems ,Bioinformatics,Systems Biology and Artificial Life ,Complex Open Distributed Systems ,Industrial Informatics and Systems Engineering ,Networking,Internet and Mobile Communications ,Self-organization and Self-management in Computing and Communications ,Agent-Oriented Software Development Methodology.","http://siwn.org.uk/2008/",,"Systems, Man, and Cybernetics Society - SMC,Glasgow Caledonian University,The Systemics and Informatics World Organizing Committee",2008,,,
"Conference",14242,"2008 IEEE International Conference on Industrial Engineering and Engineering Management (IEEM)","The International Conference on Industrial Engineering and Engineering Management (IEEM) aims to provide a forum to disseminate, to all branches of industries, information on the most recent and relevant research, theories and practices in IEEM.","http://www.ieem2008.org/",,"Singapore Section,Singapore Section EM Chapter",2008,,,
"Conference",14243,"TENCON 2008 - 2008 IEEE Region 10 Conference","TENCON 2008 is a general engineering conference covering electrical and electronics engineering and computer science. The theme of the conference is 'innovative technologies for societal transformation'. The conference will be organized under seven different tracks consisting of power engineering, signal processing, communications, computing, circuits and systems, software systems and the theme.","http://www.tencon2008.org/",,"Electron Devices Society - ED,Industry Applications Society - IA,Region 10 - Asia and Pacific,Hyderabad Section",2008,,,
"Conference",14244,"2008 IEEE International Conference on Management of Innovation & Technology (ICMIT 2008)","The Conference aims to provide   An international Forum to discuss innovation and Management accross a global network of diverse platforms","http://www.ICMIT2008.org",,"Technology Management Council - TMC,Singapore Section,Singapore Section EM Chapter",2008,,,
"Conference",14245,"2008 Pacific-Asia Workshop on Computational Intelligence and Industrial Application (PACIIA 2008)","T-1 Fuzzy Logic, Neural Networks  T-2 GA and Evolutionary Computation  T-3 Adaptation and Learning Systems   T-4 Distributed Intelligent Systems  T-5 Network Systems  T-6 Intelligent Robotics   T-7 Control Systems and Applications   T-8 Signal & Image Processing   T-9 Intelligent Human Interface  T-10 Wireless and Mobile Networks in Industry  T-11 Information Security in Industry  T-12 Other Scientific Applications and Industrial Applications","http://www.paciia2008.cn/",,"Industrial Electronics Society - IE,Wuhan Institute of Technology",2008,,,
"Conference",14246,"2008 72nd ARFTG Microwave Measurement Symposium","The ARFTG Symposium addresses all areas of RF/microwave and high-speed time domain and frequency domain measurement. Topics include: measurement for signal and power integrity management, high-speed computer systems interconnect measurement and modeling, probing and fixturing, calibration methods and techniques, nonlinear network measurement, linear network measurement, other areas of microwave and millimeter-wave measurement","http://www.arftg.org",,"Microwave Theory and Techniques Society - MTT,Automatic RF Techniques Group - ARFTG",2008,,,
"Conference",14247,"2008 IEEE 1st Annual International Measurement University (IMU)","The IMU is intended to provide paticipants with a background of knowledge in the field of Instrumentation and Measurements, so that they have the know-how to perform different kind of measurements in any possible application field.  Young engineers and scientists that want to increase their competence in this fascinating area of the human scientific knowledge should attend the IMU. Here they can meet the major worldwide experts in the different fields of instrumentation and measurement.","http://imu.ieee-ims.org/index.php",,"Instrumentation and Measurement Society - IM,Italy Section IM Chapter",2008,,,
"Conference",14248,"2008 International Conference on Power Control and Optimization (PCO 2008)","The vision of PCO-08 is to bring today s highly inspiring and precision innovative research and resource development for tomorrow's industry in power and control. It has the mission to highlight innovative research and development of academics and industrial experts in the area of power control and its optimization techniques, and to provide a forum to disseminate the results to all industrial sectors in power quality, automation, business, finance, economics and management.","http://www.engedu2.net",,"Thailand Section,Chiang Mai University",2008,,,
"Conference",14249,"2008 International Conference on Electronic Design (ICED 2008)","VLSI, Hardware & Architecture, Control System, Embedded Systems, Robotic, Wireless Sensor Network, AI, Information Security","http://publicweb.unimap.edu.my/~iced08",,"Malaysia Section C Chapter,Malaysia Section LEO Chapter,Universiti Malaysia Perlis - UniMAP",2008,,,
"Conference",14250,"2008 1st International Conference on Distributed Framework 7 Applications (DFmA 2008)","Distributed & Parallel Processing, Architecture and Applications","http://nrg.cs.usm.my/dfma08",,"Malaysia Section C Chapter,Universiti Sains Malaysia",2008,,,
"Conference",14251,"ESSCIRC 2008 - 34th European Solid State Circuits Conference","The aim of the ESSCIRC conference is to provide an annual European forum for the presentation and discussion of recent advances in solid-state circuits.  ESSCIRC, and its sister conference ESSDERC, (which focuses on solid-state devices and technologies), share a single Steering Committee, and are held together to enable both  communities to share advances in the technologies and design which enable increasing levels of sophistication and performance in integrated systems.","http://www.esscirc2008.org/",,"Solid-State Circuits Society - SSC,Institute of Physics(U.K)",2008,,,
"Conference",14252,"2008 IEEE International Workshop on Hardware-Oriented Security and Trust (HOST)",,"http://www.engr.uconn.edu/HOST/",,"Computer Society - C",2008,,,
"Conference",14253,"ESSDERC 2008 - 38th European Solid State Device Research Conference","The aim of the ESSDERC conference is to provide an annual European forum for the presentation and discussion of recent advances in solid-state devices and technologies. ESSDERC and its sister conference ESSCIRC, which focuses on solid-state circuits, share a single Steering Committee, and are held together to enable both communities to share advances in the technologies and design which enable increasing levels of sophistication and performance in integrated systems.","http://www.essderc2008.org/",,"Electron Devices Society - ED,Institute of Physics(U.K)",2008,,,
"Conference",14256,"2008 International Symposium on Biometrics and Security Technologies (ISBAST)","The theme areas chosen for this symposium include, but are not limited to: * Biometrics Technologies * Biometrics Applications * Biometrics Performance Evaluation * Biometrics System Design & Evaluation * Information Security Technologies","http://www.isbast2007.org",,"Karachi Section,Bahria University",2008,,,
"Conference",14257,"2008 Chinese Conference On Pattern Recognition (CCPR)","Chinese researchers working on pattern recognition, machine learning, image processing, computer vision, object and behavior recognition, as well as related applications.","http://www.nlpr.ia.ac.cn/ccpr2008/",,"Beijing Section,Institute of Automation of Chinese Academy of Sciences - CASIA",2008,,,
"Conference",14258,"2008 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC)","The mission of VL/HCC is to support the design, formalization, implementation, and evaluation of computing languages that are easier to learn, easier to use, and easier to understand by a broader group of people. This includes all research aimed at this mission, regardless of whether it uses entirely visual technology, text, or instead uses sound, taste, virtual reality, the web, or any other technologies.","http://vlhcc08.cs.unibw.de/",,"Computer Society - C",2008,,,
